hour_index,priority_tier,priority_interpretation,observed_cpu_ncu_lower,observed_cpu_ncu_upper,observed_cpu_time_ncu_seconds_lower,observed_cpu_time_ncu_seconds_upper,priority_cpu_share_lower,priority_cpu_share_upper,observed_cpu_overlap_seconds,missing_cpu_overlap_seconds,cpu_conflict_overlap_seconds,fragment_piece_count,usage_group_count,cpu_conflict_usage_group_count,exact_duplicate_usage_group_count,synthesized_cpu_time_ncu_seconds_lower,synthesized_cpu_time_ncu_seconds_upper
19,5_monitoring,noncandidate_priority_tier,29.0532861977153,29.0532861977153,104591.830311775,104591.830311775,0.0360195747012873,0.0360195747012873,4434991,0,0,15092,14949,0,2,2163.03900728446,2163.03900728446
19,ambiguous,ambiguous_priority_not_reassigned,0.634835300337385,0.634835300337385,2285.40708121458,2285.40708121458,0.000787053738702879,0.000787053738702879,1540258.6947,0,0,5139,5139,0,0,15.0026321411133,15.0026321411133
19,unknown,unknown_priority_not_reassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1_free,low_priority_usage_candidate_not_observed_flexibility,139.721871547169,139.721871841219,502998.737569809,502998.738628387,0.174655964626641,0.1746559656237,110221413,0,1,561462,483326,1,3,1903.53135813098,1903.53135813098
20,2_beb,low_priority_usage_candidate_not_observed_flexibility,56.9993652697643,56.9993657081896,205197.714971152,205197.716549483,0.0712506854929492,0.071250686272074,58850968.870746,0,2,262508,241073,2,6,153.169657262495,153.169657262495
20,3_mid,low_priority_usage_candidate_not_observed_flexibility,64.3024098820157,64.3024099379116,231488.675575256,231488.675776482,0.0803796807046508,0.0803796811120819,40628050,0,1,186313,170097,1,2,9932.35533677086,9932.35533677086
20,4_production,noncandidate_priority_tier,510.472234838539,510.472234838539,1837700.04541874,1837700.04541874,0.638103537912974,0.638103540681902,135304797,0,0,511535,490599,0,25,145814.506052246,145814.506052246
20,5_monitoring,noncandidate_priority_tier,27.8841561524073,27.8841588354111,100382.962148666,100382.97180748,0.0348559187707267,0.0348559220420004,4440668,0,1,15190,15000,1,0,2131.70666121809,2131.70666121809
20,ambiguous,ambiguous_priority_not_reassigned,0.603354179437885,0.603354179437885,2172.07504597639,2172.07504597639,0.000754208378513807,0.00075420838178655,1533157.129254,0,0,5113,5113,0,0,14.6753311157227,14.6753311157227
20,unknown,unknown_priority_not_reassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1_free,low_priority_usage_candidate_not_observed_flexibility,152.828738507165,152.828738507165,550183.458625793,550183.458625793,0.191535491124523,0.191535491156445,111178508,0,0,452905,423642,0,1,2379.68762793057,2379.68762793057
21,2_beb,low_priority_usage_candidate_not_observed_flexibility,58.9201993764772,58.9201995094617,212112.717755318,212112.718234062,0.0738428481242758,0.0738428482786342,61189085,0,2,285559,257458,2,3,152.229619661394,152.229619661394
21,3_mid,low_priority_usage_candidate_not_observed_flexibility,76.5527463025517,76.5527463025517,275589.886689186,275589.886689186,0.0959411692016475,0.0959411692176376,44102367,0,0,209683,189570,0,0,10802.9843331093,10802.9843331093
21,4_production,noncandidate_priority_tier,481.43666813559,481.43666813559,1733172.00528812,1733172.00528812,0.603369559792455,0.603369559893016,135565036,0,0,511440,490567,0,19,135483.770528237,135483.770528237
21,5_monitoring,noncandidate_priority_tier,27.5600399136543,27.5600399136543,99216.1436891556,99216.1436891556,0.0345401384048313,0.0345401384105879,4444579,0,0,15035,14918,0,0,2103.10592651367,2103.10592651367
21,ambiguous,ambiguous_priority_not_reassigned,0.615026235580444,0.615026235580444,2214.0944480896,2214.0944480896,0.000770793197909203,0.000770793198037668,1530000,0,0,5100,5100,0,0,15.1608467102051,15.1608467102051
21,unknown,unknown_priority_not_reassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1_free,low_priority_usage_candidate_not_observed_flexibility,158.980009049045,158.980009049045,572328.032576561,572328.032576561,0.205965747624305,0.205965747662689,113336500,0,0,446218,422231,0,6,2866.67669293332,2866.67669293332
22,2_beb,low_priority_usage_candidate_not_observed_flexibility,85.5958882670932,85.5958884109391,308145.197761536,308145.198279381,0.110893320671186,0.110893320836879,60894558,0,4,290365,259622,4,47,149.930034630589,149.930034630589
22,3_mid,low_priority_usage_candidate_not_observed_flexibility,81.6619368614091,81.6619368614091,293982.972701073,293982.972701073,0.105796709779531,0.105796709799247,43186438,0,0,201268,181956,0,2,13511.2830753665,13511.2830753665
22,4_production,noncandidate_priority_tier,418.478785400126,418.478785400126,1506523.62744045,1506523.62744045,0.542158076448833,0.542158076549869,133055712,0,0,514505,489339,0,18,125572.031321926,125572.031321926
22,5_monitoring,noncandidate_priority_tier,26.5574146135648,26.5574146135648,95606.6926088333,95606.6926088333,0.0344063243458747,0.0344063243522866,4445748,0,0,15189,15005,0,2,2119.43668646905,2119.43668646905
22,ambiguous,ambiguous_priority_not_reassigned,0.601925055185954,0.601925055185954,2166.93019866943,2166.93019866943,0.000779820964577566,0.000779820964722892,1530000,0,0,5100,5100,0,0,14.9374008178711,14.9374008178711
22,unknown,unknown_priority_not_reassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1_free,low_priority_usage_candidate_not_observed_flexibility,149.554881898562,149.554881898562,538397.574834824,538397.574834824,0.199479579426865,0.199479579446742,107008255,0,0,441808,410267,0,1,3173.37849344336,3173.37849344336
23,2_beb,low_priority_usage_candidate_not_observed_flexibility,90.6032137646072,90.6032138332188,326171.569552586,326171.569799588,0.120848552375568,0.120848552457006,61433356.478441,0,8,274568,250999,6,75,147.415948932076,147.415948932076
23,3_mid,low_priority_usage_candidate_not_observed_flexibility,81.3119329563777,81.3119329563777,292722.95864296,292722.95864296,0.108455638375785,0.108455638386592,44109417,0,0,202031,183615,0,2,10642.9716274459,10642.9716274459
23,4_production,noncandidate_priority_tier,400.924170454078,400.924170460171,1443327.01363468,1443327.01365662,0.534761446029822,0.534761446082542,132805831,0,1,515786,490629,1,20,121831.746917718,121831.746917718
23,5_monitoring,noncandidate_priority_tier,26.7396662709448,26.7396662709448,96262.7985754013,96262.7985754013,0.0356659529533826,0.0356659529569364,4430046,0,0,15148,14954,0,0,1731.04484289356,1731.04484289356
23,ambiguous,ambiguous_priority_not_reassigned,0.591406351679601,0.591406351679601,2129.06286604656,2129.06286604656,0.00078883075434101,0.000788830754419611,1524462.521559,0,0,5084,5084,0,0,14.6718978881836,14.6718978881836
23,unknown,unknown_priority_not_reassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
