candidate_group_id,candidate_key_json,candidate_group_size,source_obs_ids,postal_code,start_timestamp_local,restoration_timestamp_local,cause_category,normalized_cause_category_detail,cause_detail_complete,nerc_regions,multi_nerc,reported_duration_min,reported_duration_min_min,reported_duration_min_max,timestamp_duration_min,timestamp_duration_min_min,timestamp_duration_min_max,duration_delta_min,duration_delta_min_min,duration_delta_min_max,complete_temporal,timestamp_duration_nonnegative,reported_duration_positive,reported_duration_nonnegative,demand_loss_known,demand_loss_positive,demand_loss_zero,demand_loss_known_count,demand_loss_max_mw,demand_loss_min_mw,customers_known_count,customers_max,customers_min
85103708ac687151875b69b3cd42b4fd4b396c7b6d59cd4193708f198d78f0c9,"[""MI"",""2003-08-14T00:00:00"",""16:09:00"",""2003-08-16T00:00:00"",""19:00:00"",""system operability disruption"",""__MISSING__""]",1,80,MI,2003-08-14T16:09:00,2003-08-16T19:00:00,system operability disruption,__MISSING__,false,ECAR,false,3051,3051,3051,3051,3051,3051,0,0,0,true,true,true,true,true,true,false,1,11000,11000,1,2100000,2100000
8ddd48dd8ad49cc168bdc3253d1545914ea4e478432e0213d9a659edeed41a0e,"[""MI"",""2003-09-07T00:00:00"",""05:19:00"",""2003-09-07T00:00:00"",""18:00:00"",""equipment failure"",""transmission interruption""]",1,109,MI,2003-09-07T05:19:00,2003-09-07T18:00:00,equipment failure,transmission interruption,true,RFC,false,761,761,761,761,761,761,0,0,0,true,true,true,true,true,true,false,1,310,310,0,__MISSING__,__MISSING__
d24df7fb47583247882d145f8fed6b573399338adb01047e0b44025525f90a9b,"[""MI"",""2003-11-12T00:00:00"",""17:00:00"",""2003-11-16T00:00:00"",""18:00:00"",""severe weather"",""heavy wind""]",1,76,MI,2003-11-12T17:00:00,2003-11-16T18:00:00,severe weather,heavy wind,true,ECAR,false,5820,5820,5820,5820,5820,5820,0,0,0,true,true,true,true,true,true,false,1,82,82,1,245000,245000
b8b1d48a350479705276b4bdadd31118f2062ded00410a42b962d906d2ff22e8,"[""MI"",""2003-11-12T00:00:00"",""18:00:00"",""2003-11-16T00:00:00"",""17:00:00"",""severe weather"",""heavy wind""]",1,143,MI,2003-11-12T18:00:00,2003-11-16T17:00:00,severe weather,heavy wind,true,ECAR,false,5700,5700,5700,5700,5700,5700,0,0,0,true,true,true,true,true,true,false,1,75,75,1,160000,160000
efe3b848734d63ff67810c28ed645719dc6ae85fd855040587b04c7f5c537f97,"[""MI"",""2004-05-21T00:00:00"",""11:00:00"",""2004-05-26T00:00:00"",""21:00:00"",""severe weather"",""thunderstorm""]",1,140,MI,2004-05-21T11:00:00,2004-05-26T21:00:00,severe weather,thunderstorm,true,ECAR,false,7800,7800,7800,7800,7800,7800,0,0,0,true,true,true,true,true,true,false,1,303,303,1,122600,122600
bca193c0c3dddfb96845caf0454856ba57d81b964d437f85ba28f18a8ac3342a,"[""MI"",""2004-05-21T00:00:00"",""13:00:00"",""2004-05-25T00:00:00"",""12:00:00"",""severe weather"",""thunderstorm""]",1,102,MI,2004-05-21T13:00:00,2004-05-25T12:00:00,severe weather,thunderstorm,true,ECAR,false,5700,5700,5700,5700,5700,5700,0,0,0,true,true,true,true,true,true,false,1,200,200,1,248209,248209
04b82e7f4a3b898f0e248f9c539d4b66205678241ddcaa070bdb83f8208f5b31,"[""MI"",""2004-05-21T00:00:00"",""16:00:00"",""2004-05-24T00:00:00"",""20:00:00"",""severe weather"",""thunderstorm""]",1,135,MI,2004-05-21T16:00:00,2004-05-24T20:00:00,severe weather,thunderstorm,true,ECAR,false,4560,4560,4560,4560,4560,4560,0,0,0,true,true,true,true,true,true,false,1,630,630,1,250000,250000
2814133fc634a604bb1d2084f7896902687466a22d8b38a50ed58b34c2665818,"[""MI"",""2004-10-30T00:00:00"",""10:00:00"",""2004-11-01T00:00:00"",""18:00:00"",""severe weather"",""heavy wind""]",1,113,MI,2004-10-30T10:00:00,2004-11-01T18:00:00,severe weather,heavy wind,true,ECAR,false,3360,3360,3360,3360,3360,3360,0,0,0,true,true,true,true,true,true,false,1,60,60,1,122000,122000
042c01b3815b789d72dc1fb1f264a8b93129ddb079fc3e55bbdc828a7aad8466,"[""MI"",""2004-10-30T00:00:00"",""12:30:00"",""2004-11-03T00:00:00"",""13:50:00"",""severe weather"",""heavy wind""]",1,149,MI,2004-10-30T12:30:00,2004-11-03T13:50:00,severe weather,heavy wind,true,ECAR,false,5840,5840,5840,5840,5840,5840,0,0,0,true,true,true,true,true,true,false,1,700,700,1,159870,159870
fb09f048e83f13da8e279f14dd4c8fe5926c3d11742bf0ebfde9199fecc06e80,"[""MI"",""2005-06-05T00:00:00"",""14:00:00"",""2005-06-07T00:00:00"",""18:00:00"",""severe weather"",""thunderstorm""]",1,91,MI,2005-06-05T14:00:00,2005-06-07T18:00:00,severe weather,thunderstorm,true,ECAR,false,3120,3120,3120,3120,3120,3120,0,0,0,true,true,true,true,true,true,false,1,55,55,1,105000,105000
d9dbc80cde34890bdec242b99b3958e1e441eb709f6212643efaff5e2f2e2218,"[""MI"",""2005-06-05T00:00:00"",""14:00:00"",""2005-06-10T00:00:00"",""19:30:00"",""severe weather"",""thunderstorm""]",1,93,MI,2005-06-05T14:00:00,2005-06-10T19:30:00,severe weather,thunderstorm,true,ECAR,false,7530,7530,7530,7530,7530,7530,0,0,0,true,true,true,true,true,true,false,1,1826,1826,1,201580,201580
f63f3d5075a8c92f491462eee8f5e0c1df61c8e3c1597e273f448a3d110bbc77,"[""MI"",""2005-06-29T00:00:00"",""16:30:00"",""2005-07-04T00:00:00"",""23:30:00"",""severe weather"",""thunderstorm""]",1,146,MI,2005-06-29T16:30:00,2005-07-04T23:30:00,severe weather,thunderstorm,true,ECAR,false,7620,7620,7620,7620,7620,7620,0,0,0,true,true,true,true,true,true,false,1,1000,1000,1,114711,114711
12feb385f7f3613be2dd55199d8e8775d1e8c6eb8f59a2e6a2c7af99ca243930,"[""MI"",""2005-09-22T00:00:00"",""11:00:00"",""2005-09-26T00:00:00"",""23:30:00"",""severe weather"",""thunderstorm""]",1,75,MI,2005-09-22T11:00:00,2005-09-26T23:30:00,severe weather,thunderstorm,true,ECAR,false,6510,6510,6510,6510,6510,6510,0,0,0,true,true,true,true,true,true,false,1,366,366,1,53000,53000
307a36ef99d29635e02991f069a78c6f2a6c013a626e1691d76495883443b27b,"[""MI"",""2005-11-06T00:00:00"",""07:30:00"",""2005-11-11T00:00:00"",""23:30:00"",""severe weather"",""thunderstorm""]",1,95,MI,2005-11-06T07:30:00,2005-11-11T23:30:00,severe weather,thunderstorm,true,ECAR,false,8160,8160,8160,8160,8160,8160,0,0,0,true,true,true,true,true,true,false,1,212,212,1,118000,118000
39055b6fe5927210d969691dc13d227f86cc87da75017daa51dc61cf395b9181,"[""MI"",""2005-11-12T00:00:00"",""23:00:00"",""2005-11-14T00:00:00"",""23:59:00"",""severe weather"",""thunderstorm""]",1,154,MI,2005-11-12T23:00:00,2005-11-14T23:59:00,severe weather,thunderstorm,true,ECAR,false,2939,2939,2939,2939,2939,2939,0,0,0,true,true,true,true,true,true,false,1,408,408,1,272355,272355
9c260e9f468fb16c2822b8623c0fa578c68cc9b8599b5bf8c766c7a5c4b7b6d1,"[""MI"",""2006-02-16T00:00:00"",""12:00:00"",""2006-02-20T00:00:00"",""23:00:00"",""severe weather"",""winter storm""]",1,117,MI,2006-02-16T12:00:00,2006-02-20T23:00:00,severe weather,winter storm,true,RFC,false,6420,6420,6420,6420,6420,6420,0,0,0,true,true,true,true,true,true,false,1,100,100,1,252089,252089
41f21bac9e75a3ba9841070e6ab6c111e802bda2356687e84f049d841cb5030c,"[""MI"",""2006-07-16T00:00:00"",""14:00:00"",""2006-07-21T00:00:00"",""12:00:00"",""severe weather"",""thunderstorm""]",1,155,MI,2006-07-16T14:00:00,2006-07-21T12:00:00,severe weather,thunderstorm,true,RFC,false,7080,7080,7080,7080,7080,7080,0,0,0,true,true,true,true,true,true,false,1,150,150,1,315000,315000
36e8ec8c5b41056b298f522afa14e39b85b04a3f8d9717951c2ce79aba942b98,"[""MI"",""2007-01-13T00:00:00"",""07:30:00"",""2007-01-19T00:00:00"",""16:00:00"",""severe weather"",""winter storm""]",1,163,MI,2007-01-13T07:30:00,2007-01-19T16:00:00,severe weather,winter storm,true,RFC,false,9150,9150,9150,9150,9150,9150,0,0,0,true,true,true,true,true,true,false,1,500,500,1,129607,129607
de21918240984f7833c0d473bdc2f1931d217346c224d36e4d64a544daf7835c,"[""MI"",""2007-05-15T00:00:00"",""15:00:00"",""2007-05-17T00:00:00"",""19:00:00"",""severe weather"",""thunderstorm""]",1,142,MI,2007-05-15T15:00:00,2007-05-17T19:00:00,severe weather,thunderstorm,true,RFC,false,3120,3120,3120,3120,3120,3120,0,0,0,true,true,true,true,true,true,false,1,500,500,1,66000,66000
656af482909df16b0cb4ed694964cafd1aba7575c6ff874fe731ab8531037781,"[""MI"",""2007-07-05T00:00:00"",""19:00:00"",""2007-07-08T00:00:00"",""19:00:00"",""severe weather"",""storm""]",1,89,MI,2007-07-05T19:00:00,2007-07-08T19:00:00,severe weather,storm,true,RFC,false,4320,4320,4320,4320,4320,4320,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,69000,69000
b3014c42d86cbe1e05d735d7c0fa19352c354ddbf8473db3fb450c116410d858,"[""MI"",""2007-07-19T00:00:00"",""15:00:00"",""2007-07-22T00:00:00"",""23:30:00"",""severe weather"",""storm""]",1,79,MI,2007-07-19T15:00:00,2007-07-22T23:30:00,severe weather,storm,true,RFC,false,4830,4830,4830,4830,4830,4830,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,60000,60000
153c42fff2abd1a7c670db5196b139d8d57a3db26e7f2a7326c6d850ec31616a,"[""MI"",""2007-08-24T00:00:00"",""18:00:00"",""2007-08-28T00:00:00"",""18:30:00"",""severe weather"",""storm""]",1,150,MI,2007-08-24T18:00:00,2007-08-28T18:30:00,severe weather,storm,true,RFC,false,5790,5790,5790,5790,5790,5790,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,75000,75000
7ae04f4ae433881e60170432ab072b56d5a93492c5da6731ffa40bcda9cfd46d,"[""MI"",""2007-09-24T00:00:00"",""13:38:00"",""2007-09-24T00:00:00"",""16:26:00"",""equipment failure"",""generator trip""]",1,130,MI,2007-09-24T13:38:00,2007-09-24T16:26:00,equipment failure,generator trip,true,RFC,false,168,168,168,168,168,168,0,0,0,true,true,true,true,true,true,false,1,320,320,0,__MISSING__,__MISSING__
2cd9a00629f3db09a04b914a8d0da7c13bacf0bc99a43c40a23117bbf150a290,"[""MI"",""2007-12-23T00:00:00"",""05:30:00"",""2007-12-25T00:00:00"",""18:07:00"",""severe weather"",""winter storm""]",1,87,MI,2007-12-23T05:30:00,2007-12-25T18:07:00,severe weather,winter storm,true,RFC,false,3637,3637,3637,3637,3637,3637,0,0,0,true,true,true,true,true,true,false,1,50,50,1,134288,134288
b12d3dd341dd32486f8b96e2fcbc012454a67f5276cc26d9b79ac7b30070ff23,"[""MI"",""2008-01-29T00:00:00"",""22:00:00"",""2008-02-01T00:00:00"",""18:30:00"",""severe weather"",""winter storm""]",1,112,MI,2008-01-29T22:00:00,2008-02-01T18:30:00,severe weather,winter storm,true,RFC,false,4110,4110,4110,4110,4110,4110,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,86915,86915
5d170d5c349b35d3b646788266789b65d266d21fabdc6ab8eb109b69b3649cc7,"[""MI"",""2008-06-06T00:00:00"",""15:18:00"",""2008-06-12T00:00:00"",""20:00:00"",""severe weather"",""thunderstorm""]",1,138,MI,2008-06-06T15:18:00,2008-06-12T20:00:00,severe weather,thunderstorm,true,RFC,false,8922,8922,8922,8922,8922,8922,0,0,0,true,true,true,true,true,true,false,1,100,100,1,358000,358000
3bedf2a9a62cd6651c07b75988ffe17a7c11ec2229ed1d3f188fb5ea692bb09d,"[""MI"",""2008-06-08T00:00:00"",""18:00:00"",""2008-06-16T00:00:00"",""23:30:00"",""severe weather"",""storm""]",1,133,MI,2008-06-08T18:00:00,2008-06-16T23:30:00,severe weather,storm,true,RFC,false,11850,11850,11850,11850,11850,11850,0,0,0,true,true,true,true,true,true,false,1,500,500,1,150000,150000
fbe472b6e9f8817581e63e60243c621671a4181cbd2f1c27ccec0fda9ab133c4,"[""MI"",""2008-06-26T00:00:00"",""17:00:00"",""2008-06-26T00:00:00"",""21:30:00"",""severe weather"",""thunderstorm""]",1,122,MI,2008-06-26T17:00:00,2008-06-26T21:30:00,severe weather,thunderstorm,true,RFC,false,270,270,270,270,270,270,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,53000,53000
5908911a0f10e096834854517e2424d7f4d2a8077a0494d2bfaae51ef9de9ae9,"[""MI"",""2008-07-02T00:00:00"",""15:00:00"",""2008-07-06T00:00:00"",""12:00:00"",""severe weather"",""__MISSING__""]",1,131,MI,2008-07-02T15:00:00,2008-07-06T12:00:00,severe weather,__MISSING__,false,RFC,false,5580,5580,5580,5580,5580,5580,0,0,0,true,true,true,true,true,true,false,1,125,125,1,239663,239663
5bd241c4a745a6a06657a9c3f26c6b0ba3b478ce9ddb8117edff17d039660495,"[""MI"",""2008-07-02T00:00:00"",""20:00:00"",""2008-07-03T00:00:00"",""15:00:00"",""severe weather"",""thunderstorm""]",1,166,MI,2008-07-02T20:00:00,2008-07-03T15:00:00,severe weather,thunderstorm,true,RFC,false,1140,1140,1140,1140,1140,1140,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,56000,56000
d7dd7c256fd0f0ed6459372fe6ea8dc67f083146315ea7ecdd3336e3bf3ec207,"[""MI"",""2008-12-27T00:00:00"",""16:00:00"",""2009-01-01T00:00:00"",""23:30:00"",""severe weather"",""heavy wind""]",1,107,MI,2008-12-27T16:00:00,2009-01-01T23:30:00,severe weather,heavy wind,true,RFC,false,7650,7650,7650,7650,7650,7650,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,247847,247847
5ff23f9faa238e9bb6f85455ce5a1a686da7e84b908d198798f533668762ba22,"[""MI"",""2008-12-28T00:00:00"",""04:45:00"",""2008-12-31T00:00:00"",""18:00:00"",""severe weather"",""heavy wind""]",1,105,MI,2008-12-28T04:45:00,2008-12-31T18:00:00,severe weather,heavy wind,true,RFC,false,5115,5115,5115,5115,5115,5115,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,210517,210517
4fdfbe2cdf307947ab93c3bbc6e9eebbd8b96f210d08ae007fb19b605df26236,"[""MI"",""2008-12-28T00:00:00"",""11:45:00"",""2008-12-28T00:00:00"",""23:30:00"",""severe weather"",""heavy wind""]",1,132,MI,2008-12-28T11:45:00,2008-12-28T23:30:00,severe weather,heavy wind,true,RFC,false,705,705,705,705,705,705,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,230000,230000
b7a7fa7b689e8aa884d4d4d049681ca08c0c47af161d371b7a426ef289b9c162,"[""MI"",""2009-03-03T00:00:00"",""06:48:00"",""2009-04-26T00:00:00"",""18:05:00"",""equipment failure"",""transformer outage""]",1,121,MI,2009-03-03T06:48:00,2009-04-26T18:05:00,equipment failure,transformer outage,true,RFC,false,78377,78377,78377,78437,78437,78437,-60,-60,-60,true,true,true,true,true,true,false,1,378,378,0,__MISSING__,__MISSING__
7b2e33159a0331d431a73e5d365104c911eed2f49dfa3fcf3f28ba35d5dafea8,"[""MI"",""2009-04-06T00:00:00"",""01:00:00"",""2009-04-08T00:00:00"",""12:00:00"",""severe weather"",""winter storm""]",1,86,MI,2009-04-06T01:00:00,2009-04-08T12:00:00,severe weather,winter storm,true,RFC,false,3540,3540,3540,3540,3540,3540,0,0,0,true,true,true,true,true,true,false,1,75,75,1,70793,70793
bb53c4423a03800b9ec25cc4394966252d34780bf36d7f0950c1bd00a702930b,"[""MI"",""2009-04-25T00:00:00"",""14:30:00"",""2009-04-29T00:00:00"",""13:00:00"",""severe weather"",""wind/rain""]",1,101,MI,2009-04-25T14:30:00,2009-04-29T13:00:00,severe weather,wind/rain,true,RFC,false,5670,5670,5670,5670,5670,5670,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,125000,125000
43cdd15c33eee5d8c382e1b02181ce1222b408e7534f0f9a768ff9106f79c66d,"[""MI"",""2009-06-19T00:00:00"",""00:01:00"",""2009-06-21T00:00:00"",""23:00:00"",""severe weather"",""storm""]",1,153,MI,2009-06-19T00:01:00,2009-06-21T23:00:00,severe weather,storm,true,RFC,false,4259,4259,4259,4259,4259,4259,0,0,0,true,true,true,true,true,true,false,1,75,75,1,99000,99000
b604b0728c1f8e5d91c32f20ae1a62b72eb2fbe0d71f05659fed9a8f8f242af9,"[""MI"",""2009-06-25T00:00:00"",""15:30:00"",""2009-06-28T00:00:00"",""20:00:00"",""severe weather"",""wind/rain""]",1,92,MI,2009-06-25T15:30:00,2009-06-28T20:00:00,severe weather,wind/rain,true,RFC,false,4590,4590,4590,4590,4590,4590,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,118000,118000
dbb33bc9663ad3c58b6381d107a5523644ce828a3766799d40847984c3d584da,"[""MI"",""2009-08-07T00:00:00"",""23:00:00"",""2009-08-11T00:00:00"",""22:00:00"",""severe weather"",""wind/rain""]",1,119,MI,2009-08-07T23:00:00,2009-08-11T22:00:00,severe weather,wind/rain,true,RFC,false,5700,5700,5700,5700,5700,5700,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,137000,137000
6b29bd1d2c52f4805722564db67fae5e2f95daa3a33029b116c1044479bd73af,"[""MI"",""2009-08-09T00:00:00"",""19:31:00"",""2009-08-10T00:00:00"",""21:59:00"",""severe weather"",""thunderstorm""]",1,157,MI,2009-08-09T19:31:00,2009-08-10T21:59:00,severe weather,thunderstorm,true,RFC,false,1588,1588,1588,1588,1588,1588,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,58156,58156
f31baabdcec5af7ed0ac44b2ae08515fd624d2b21e02d92aabee66e8873bfa9b,"[""MI"",""2009-10-07T00:00:00"",""05:45:00"",""2009-10-09T00:00:00"",""23:00:00"",""severe weather"",""storm""]",1,90,MI,2009-10-07T05:45:00,2009-10-09T23:00:00,severe weather,storm,true,RFC,false,3915,3915,3915,3915,3915,3915,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,75000,75000
1641a8b3dcc580b5975079f07e189b6ed3cd27f12030b60cf697060dda416eb8,"[""MI"",""2009-12-10T00:00:00"",""17:45:00"",""2009-12-12T00:00:00"",""20:00:00"",""severe weather"",""__MISSING__""]",1,114,MI,2009-12-10T17:45:00,2009-12-12T20:00:00,severe weather,__MISSING__,false,RFC,false,3015,3015,3015,3015,3015,3015,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,65562,65562
83c99e8c4988644423919c7f8e8f83ae56462f9703c9800e4c13fec731849c5c,"[""MI"",""2010-06-18T00:00:00"",""19:00:00"",""2010-06-19T00:00:00"",""05:00:00"",""severe weather"",""thunderstorm""]",1,152,MI,2010-06-18T19:00:00,2010-06-19T05:00:00,severe weather,thunderstorm,true,RFC,false,600,600,600,600,600,600,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,100000,100000
ab9fc4354e7e005d96bd397de9778f2e4871ebba30fca2da01759dbe17ca36e0,"[""MI"",""2010-06-18T00:00:00"",""20:00:00"",""2010-06-22T00:00:00"",""19:30:00"",""severe weather"",""__MISSING__""]",1,83,MI,2010-06-18T20:00:00,2010-06-22T19:30:00,severe weather,__MISSING__,false,RFC,false,5730,5730,5730,5730,5730,5730,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,150000,150000
05200d64b0e4da50d040c146825165a6e7d3849c3327fd64bfde9d3bc271392e,"[""MI"",""2010-07-15T00:00:00"",""19:00:00"",""2010-07-19T00:00:00"",""23:30:00"",""severe weather"",""__MISSING__""]",1,139,MI,2010-07-15T19:00:00,2010-07-19T23:30:00,severe weather,__MISSING__,false,RFC,false,6030,6030,6030,6030,6030,6030,0,0,0,true,true,true,true,true,true,false,1,540,540,1,127534,127534
beb9cecfb121fc6001d81a6dd24d466f1790ec8508d7a22ef6c4dbe9c2fea87f,"[""MI"",""2010-07-23T00:00:00"",""19:30:00"",""2010-07-26T00:00:00"",""18:30:00"",""severe weather"",""__MISSING__""]",1,158,MI,2010-07-23T19:30:00,2010-07-26T18:30:00,severe weather,__MISSING__,false,RFC,false,4260,4260,4260,4260,4260,4260,0,0,0,true,true,true,true,true,true,false,1,400,400,1,82000,82000
4927aff2ce8e53db476c88656ff015ec078a118f991d6979a529850e8cd151d7,"[""MI"",""2010-08-19T00:00:00"",""18:00:00"",""2010-08-23T00:00:00"",""15:30:00"",""severe weather"",""__MISSING__""]",1,120,MI,2010-08-19T18:00:00,2010-08-23T15:30:00,severe weather,__MISSING__,false,RFC,false,5610,5610,5610,5610,5610,5610,0,0,0,true,true,true,true,true,true,false,1,340,340,1,80000,80000
df8607d456970c8fcdfceac494a7af6c11dfb742d16d839847a348376f9a4acc,"[""MI"",""2010-09-21T00:00:00"",""21:31:00"",""2010-09-22T00:00:00"",""14:30:00"",""severe weather"",""thunderstorm""]",1,164,MI,2010-09-21T21:31:00,2010-09-22T14:30:00,severe weather,thunderstorm,true,RFC,false,1019,1019,1019,1019,1019,1019,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,138000,138000
4481e79ed1ed27d9b0b1249393138eaae47b19f07a64266aa0548f600522bd85,"[""MI"",""2010-10-27T00:00:00"",""08:00:00"",""2010-10-29T00:00:00"",""07:00:00"",""severe weather"",""heavy wind""]",1,111,MI,2010-10-27T08:00:00,2010-10-29T07:00:00,severe weather,heavy wind,true,RFC,false,2820,2820,2820,2820,2820,2820,0,0,0,true,true,true,true,true,true,false,1,240,240,1,285000,285000
dfe366c950d6779d2e82b1a224662fdb9ff36bd9f40ff93fda07aa92e53ad529,"[""MI"",""2010-12-12T00:00:00"",""16:30:00"",""2010-12-15T00:00:00"",""14:00:00"",""severe weather"",""__MISSING__""]",1,127,MI,2010-12-12T16:30:00,2010-12-15T14:00:00,severe weather,__MISSING__,false,RFC,false,4170,4170,4170,4170,4170,4170,0,0,0,true,true,true,true,true,true,false,1,210,210,1,60175,60175
26f9e1be8cd486e9606260cabfca25e88e90e18b9550867873f33f1040989fab,"[""MI"",""2011-01-26T00:00:00"",""09:33:00"",""2011-01-27T00:00:00"",""15:03:00"",""intentional attack"",""vandalism""]",1,98,MI,2011-01-26T09:33:00,2011-01-27T15:03:00,intentional attack,vandalism,true,RFC,false,1770,1770,1770,1770,1770,1770,0,0,0,true,true,true,true,true,false,true,1,0,0,1,0,0
d0be91ce9c6ac9cafacc2989d54eafc4c6b0c19abe363fd7201a506773f61c82,"[""MI"",""2011-02-20T00:00:00"",""16:00:00"",""2011-02-23T00:00:00"",""16:00:00"",""severe weather"",""winter storm""]",1,97,MI,2011-02-20T16:00:00,2011-02-23T16:00:00,severe weather,winter storm,true,RFC,false,4320,4320,4320,4320,4320,4320,0,0,0,true,true,true,true,true,true,false,1,262,262,1,160000,160000
cdbdd3e6d43640972bf8a5b524a35b489b59a7850a362e85ae5065a165940f98,"[""MI"",""2011-04-21T00:00:00"",""19:00:00"",""2011-04-29T00:00:00"",""19:05:00"",""intentional attack"",""vandalism""]",1,116,MI,2011-04-21T19:00:00,2011-04-29T19:05:00,intentional attack,vandalism,true,RFC,false,11525,11525,11525,11525,11525,11525,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,0,__MISSING__,__MISSING__
5e3395917737d2d2b60a01bf2979437bbdc11bbeed029b6946ef2321a6738000,"[""MI"",""2011-05-04T00:00:00"",""12:20:00"",""2011-05-04T00:00:00"",""15:40:00"",""intentional attack"",""vandalism""]",1,160,MI,2011-05-04T12:20:00,2011-05-04T15:40:00,intentional attack,vandalism,true,RFC,false,200,200,200,200,200,200,0,0,0,true,true,true,true,true,false,true,1,0,0,1,0,0
d756ab9875a0a07a56da71ece4dab2d8074b9eb8d786ea704eb022ce9cc484b2,"[""MI"",""2011-05-10T00:00:00"",""03:25:00"",""2011-05-11T00:00:00"",""14:10:00"",""system operability disruption"",""__MISSING__""]",1,82,MI,2011-05-10T03:25:00,2011-05-11T14:10:00,system operability disruption,__MISSING__,false,RFC,false,2085,2085,2085,2085,2085,2085,0,0,0,true,true,true,true,true,true,false,1,585,585,1,78213,78213
a5943034ea66bc61b04b089900e1e197ea79de955fb708c4ab86b7d2243a258c,"[""MI"",""2011-05-29T00:00:00"",""18:30:00"",""2011-05-31T00:00:00"",""22:00:00"",""severe weather"",""__MISSING__""]",1,74,MI,2011-05-29T18:30:00,2011-05-31T22:00:00,severe weather,__MISSING__,false,RFC,false,3090,3090,3090,3090,3090,3090,0,0,0,true,true,true,true,true,true,false,1,250,250,1,113000,113000
c144ddff6e94c73ec048f70dd4e833020164c3b015f6034e9cedd9e3e5cbcdaf,"[""MI"",""2011-07-02T00:00:00"",""20:15:00"",""2011-07-06T00:00:00"",""22:00:00"",""severe weather"",""__MISSING__""]",1,124,MI,2011-07-02T20:15:00,2011-07-06T22:00:00,severe weather,__MISSING__,false,RFC,false,5865,5865,5865,5865,5865,5865,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,182000,182000
015506d1b2e234c958a5f921072e3077a93cb2fae16a31d172afac8781a3a436,"[""MI"",""2011-07-11T00:00:00"",""09:00:00"",""2011-07-11T00:00:00"",""10:25:00"",""severe weather"",""__MISSING__""]",1,162,MI,2011-07-11T09:00:00,2011-07-11T10:25:00,severe weather,__MISSING__,false,RFC,false,85,85,85,85,85,85,0,0,0,true,true,true,true,true,true,false,1,254,254,1,103000,103000
4a5c8fe8960096f1fdaa3293f59e88367c8c0d356f0c0350cc6b634b580f62fc,"[""MI"",""2011-07-11T00:00:00"",""11:15:00"",""2011-07-12T00:00:00"",""08:15:00"",""severe weather"",""__MISSING__""]",1,148,MI,2011-07-11T11:15:00,2011-07-12T08:15:00,severe weather,__MISSING__,false,RFC,false,1260,1260,1260,1260,1260,1260,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,85000,85000
537a04bc29846d4b19e650f85a00c706341ff4cf72f7c1b1f80e51275abc6994,"[""MI"",""2011-07-18T00:00:00"",""17:00:00"",""2011-07-24T00:00:00"",""13:30:00"",""severe weather"",""__MISSING__""]",1,161,MI,2011-07-18T17:00:00,2011-07-24T13:30:00,severe weather,__MISSING__,false,RFC,false,8430,8430,8430,8430,8430,8430,0,0,0,true,true,true,true,false,false,false,0,__MISSING__,__MISSING__,1,197166,197166
108938f5d5c532f6ed893f6bcdc0923d763a9c70b58772811e8d10d52578a5c0,"[""MI"",""2011-07-21T00:00:00"",""12:32:00"",""2011-07-22T00:00:00"",""06:30:00"",""public appeal"",""__MISSING__""]",1,77,MI,2011-07-21T12:32:00,2011-07-22T06:30:00,public appeal,__MISSING__,false,RFC,false,1078,1078,1078,1078,1078,1078,0,0,0,true,true,true,true,true,true,false,1,8881,8881,0,__MISSING__,__MISSING__
faa4038a8953bf40db480f2731f2b5ac18dcdb932eb9d9f140b64d4a9be55c96,"[""MI"",""2011-08-20T00:00:00"",""17:42:00"",""2011-08-23T00:00:00"",""20:00:00"",""severe weather"",""__MISSING__""]",1,168,MI,2011-08-20T17:42:00,2011-08-23T20:00:00,severe weather,__MISSING__,false,RFC,false,4458,4458,4458,4458,4458,4458,0,0,0,true,true,true,true,true,true,false,1,254,254,1,65000,65000
