candidate_group_id,candidate_group_size,source_obs_ids,cause_category,normalized_cause_category_detail,nerc_regions,multi_nerc,complete_temporal,timestamp_duration_nonnegative,reported_duration_positive,reported_duration_nonnegative,demand_loss_known,demand_loss_positive,cause_detail_complete,primary_duration_member,known_loss_sensitivity_member,positive_loss_sensitivity_member,zero_duration_sensitivity_member,detail_complete_sensitivity_member,single_nerc_sensitivity_member,source_rows_primary_duration,source_rows_known_loss_sensitivity,source_rows_positive_loss_sensitivity,source_rows_zero_duration_sensitivity
f1bf658bcf9498c663059b38a111ac89fdcc03dd3983e3c5a7045da8cd142711,1,750,severe weather,winter storm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
0b921b5737172d3c4df29c33ac6ac3e130ea8d1c2942958b53ec0261420bf87b,1,769,severe weather,hurricanes,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
ef6eb2fbd895f3757a59331360525a46758ba65168113cdd22acb5377661760f,1,757,severe weather,hurricanes,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
c421ca2c18547939932cce20274098c23227140965284f5b5712313b9fce8bf1,1,758,severe weather,hurricanes,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
666cefc03b0b85018a1ac0c37b8df1c83dd26ba3e3a233cc5ad21fa77aeb2c92,1,753,severe weather,heavy wind,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
a8b3b78b5354a42e882442fa20aba759529f83f922fe6ef552b226aca15b2ad2,1,733,severe weather,hurricanes,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
35bcfd3bc9e37968d56f088778bb9402febd313e181313e72617405bbd020984,1,734,severe weather,thunderstorm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
054d71804f5260cbed8485cdb84509423e6164862b6d64d4fccb2a3722f1ed83,1,752,severe weather,hurricanes,SERC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
2fc15983625c81e5baca39a54f0535474da204c86fa6824db94531e4c1e6da5a,1,745,severe weather,heavy wind,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
8eb8d0eb86c6e6597bfc9d0d0b566357311e24d423085fb9ca936b19323a9bc3,1,768,severe weather,hurricanes,SERC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
ce7075702662099c9376426eb2db33414df9c6198451d366f39991a198117c4d,1,764,severe weather,__MISSING__,SERC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
8b8f5494a38923030efaf55ee79bfe7b8e1a868af5331b73ce18ca27fce864b4,1,756,system operability disruption,transmission interruption,SERC,false,true,true,false,true,false,false,true,false,false,false,true,false,false,0,0,0,1
14b1bc03ad0a53324da8e69022dc90d8f3dd4a55579feec4be0119693828a1c4,1,770,system operability disruption,transmission interruption,SERC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
ab5cc718ff8a081708a8e4f257db72d1f4159f9a7aa0398a8beb1a9dac1cac61,1,735,severe weather,__MISSING__,SERC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
debfaae8b2a859a30a862b5e49a75acf54a393d81a3bc540437875ca36022b90,1,751,severe weather,__MISSING__,SERC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
a874dbbf0635e8b46d3f55c0d1268fc6c2b23a86a6b786971385253aaf5a5bf3,1,738,severe weather,thunderstorm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
58b6001a1588057e65be8211ecd4184e9b46b2dc9fc4bfbf3ecac4936661fbea,1,748,system operability disruption,distribution interruption,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
68e6cc8f9242e9cc56738c2cc65937c97cc257bc2a6db64d11374da563ed1f9e,1,766,severe weather,__MISSING__,SERC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
b3b01aa583a8e12252b329a3ec08657a42a874407b3e20a9e2609f49db685d7e,1,759,severe weather,__MISSING__,SERC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
2b5bfcfcef92f17180ce5c4b9d55175db3173608f06238ac295208b277a7ca5d,1,737,intentional attack,vandalism,SERC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
a45bf615b8b60eecc82375d1b7d20039c1785ff74c914e16ded0a54bf2e0e769,1,739,severe weather,storm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
40b7bc0b4d3bafd5b3f33de308179ad51429bc081ac20adbc46addfac3a6b075,1,743,severe weather,__MISSING__,SERC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
1b5c5e70f7083f5a3095984e3095d5e5ab08562f468cfb663d754f44c93fc382,1,741,severe weather,thunderstorm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
0527bf40f323b430574069006383820ebde40d92798a7bae2c9cb7ba5dc98b7d,1,755,system operability disruption,transmission interruption,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
f759079464bf3d03d1bf0f69343c12b02668f6a629fb834e43b47e7574043acb,1,736,system operability disruption,distribution interruption,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
3c39c051de1ecd6b412d65d91d661323c7b47ba613eae6022448a339e298ce0e,1,762,severe weather,thunderstorm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
0c108e559c143ec89ac94c9c2d27297ab275e9928bdcc8f9f1f907638e8918dd,1,754,severe weather,thunderstorm,SERC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
58d769d657e4cd2a79d179c094d3d44794aaf3d44970e22e2190058317e3d069,1,761,intentional attack,__MISSING__,SERC,false,true,true,true,true,true,false,false,true,true,false,true,false,true,1,1,0,1
9d9fde1c792ef8d167cb6b6f40d255edee8aa0f0fe2ed56f57de3a4c3a263944,1,765,severe weather,winter,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
1996ad8e949d4353e0961241bb24983a7704cc11d60610358c56bd184b74f974,1,747,severe weather,winter,SERC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
e00782ef845171193922ae518b40bded6990133b3fbf3e3e98f72d2f5d0f9a55,1,740,severe weather,snow/ice,SERC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
0cdd82afb3330a05ed93bec980fedf5316a374a6785d7b4edef0bae907c39ca2,1,771,severe weather,wind storm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
c60a6e27862daf1cbf3be14c24c810f289c90a2a9f8a6a7e2f1a3593356bde84,1,760,severe weather,heavy wind,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
529094d88a09a08effd2ff8f2784c1dd790bdbfe11c69033f240f9bb023f59d0,1,749,intentional attack,vandalism,SERC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
b97c9d03817986ac8216517718f3f3e0ec784ad5f545a843227365985ce4fe7d,1,742,severe weather,winter,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
a72eddc4107289718352588f9833af5d9babc185df2a7790f4658003141ceb55,1,763,intentional attack,vandalism,SERC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
f633812e845d8d78cdc580abae24275925dff32c1d37b698384dbf309dca6886,1,744,severe weather,__MISSING__,SERC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
6b0e7972bf7611ef5034f1226f8c70f159e9b4cda48aa95faaaf4718cf508623,1,767,severe weather,thunderstorm,SERC,false,false,false,false,false,true,true,true,false,false,false,false,false,false,0,0,0,0
db474715e65ba316938324c9540f275d249bf951090986f6f7c1216ffa4a8ce7,1,1530,public appeal,__MISSING__,MRO,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
c0d98a2c4fe7056fd64b300958ad8e0f8c37a5dce3f7abd0d4e45f04fb2ac403,1,1531,fuel supply emergency,coal,MRO,false,false,false,false,false,true,true,true,false,false,false,false,false,false,0,0,0,0
ffa99a6b9ea4ee853049bf988b59a4b936d7137af6a97917200b418dfe959234,1,1350,severe weather,tornadoes,MRO,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
816ceff5a7a40ba55133a1470ef80851129b4ef3e592d96c68430695f214662d,1,1351,severe weather,__MISSING__,MRO,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
584262b0c4862b3b19b3525035922ea560ce0330b5186e5692daac141f2b7ea2,1,1349,severe weather,heavy wind,MRO,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
1c04d4d7ce64fc1d9b4e5b93a85fbbfddf922845743d5c0855db017ed12cedaf,1,1348,public appeal,__MISSING__,SPP,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
84ba040869c0e8f5aab6faab99b3937f91b65deaf09cbdbeb7d42a3088553b17,1,1480,severe weather,thunderstorm,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
0f077b74d09b00d2ed60669f1512bec14a868074a75a7e087e6922871f7397f3,1,1475,intentional attack,vandalism,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
e06403a2f719724c9b47e079b6f4311850ed2bc268c3e1022c8d6e934cf7f3eb,1,1482,intentional attack,vandalism,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
6122e40e72a5db93569a0918d046de62ff8292041f684939f85eac7ca9be2bd6,1,1478,intentional attack,vandalism,NPCC,false,true,true,false,true,true,false,true,false,false,false,true,false,false,0,0,0,1
f3e99874b89ee3f98f2bf4e89798c48b27257432a5f4798936907d9d51194c76,1,1481,intentional attack,vandalism,NPCC,false,true,true,false,true,true,false,true,false,false,false,true,false,false,0,0,0,1
fc61c09711e7905b4fad8d67fc667a746425089f2bb54306b2f03cee777b3e91,1,1477,intentional attack,vandalism,NPCC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
e2b4940941cd4114fd4ce6b0ab71aacf8a5e1faa3811e38cba4cc7ae2b79399a,1,1474,intentional attack,vandalism,NPCC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
b462ef8a8dd5663fbc7d52020415b55c40cdde9db35a080bc463d1771cde7975,1,1483,intentional attack,vandalism,NPCC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
61c8f99050ad0f79ea0991217e5a9bddf907f18e0cd781ed5de1dcfede1f9783,1,1473,intentional attack,vandalism,NPCC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
4c5293eb0e83bbee017831c5d4ca39151b64e0b2cc65bc5e39247dfa6bf500e3,1,1471,severe weather,hurricanes,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
80198164fbdd82532c8ff78bce3d086aeb111832f3fa03bb753232355928f4f2,1,1476,intentional attack,vandalism,NPCC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
7d224b83f60b8ea9575a6465e807b2086c56fa970be5c02963fd8d404555afd0,1,1472,intentional attack,vandalism,NPCC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
01884702dc78526d693087bdbfb88ffb51271bde9ec537c835ab74faa3e4592d,1,1484,intentional attack,vandalism,NPCC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
bfc6a734033c99a13ce0db11e30a07165503b82a04f3ec4ab2579d0101647161,1,1479,intentional attack,vandalism,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
196da1d972a438e6eccec4c1d89b4e5fa96816fd3fa8b934070c3cf88434a146,1,789,severe weather,winter storm,RFC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
79af8c6cf91a2b23313736c3b9584dcc17343bf9f1ed37eaf4cda71852e832b4,1,774,severe weather,hurricanes,RFC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
86fc971d216c060dc8298b5e113757d229d7c23b4560720bc85dee7b4db61712,1,778,severe weather,storm,RFC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
67581d590463b373367a1c6627e8259ecfb64c3712e42e98f62df0de197f482a,1,790,severe weather,wildfire,RFC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
b6d95069b9d9821b1ce83cbd6d75ef89b2f25f7ae746bb47e435b0f521ec078d,1,782,severe weather,storm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
83eb6ce294e93d3cffab182d3b59c6ae6da8c14a428763c5d32fb4e1b6502096,1,783,system operability disruption,transmission interruption,RFC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
dd042bdaca51e5d09ad063ce221f84c7a626e78fd688ce29029742d789874d72,1,803,severe weather,winter storm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
6b30c55e21dd8b667cdf6074d148bc9cff8cf2ef0452a02fae624bd275e7befa,1,800,severe weather,flooding,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
53eea39a7816aa459a58bd2b6c568e8f0142455c1b5bd9befbf6e2d9e762e21f,1,806,severe weather,wind/rain,RFC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
beaba7746e6c8ec7b8cf682e495ba64068069edfafe43fe58471fd12e637bbad,1,796,severe weather,thunderstorm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
8270117b01a0f3e32b56c365290857bc8273d57e92a7b97a26e4d5d535321668,1,801,severe weather,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
1069830e4ef8e8a8f9b9aac664200e48bd575b3eff0d0af1fee14ac44c9a368b,1,785,severe weather,__MISSING__,RFC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
9556843688683fa06ffe6013bbcc9142f0d94de4cc21521b6e50c7ec6a5dec1e,1,802,severe weather,__MISSING__,RFC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
e31d09e90e5c30bbfd25a4e8725214bbfb2e96144eba09cc062b1bbf945ab539,1,775,severe weather,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
146b832023a2004dcb6c3d12e51297321fe09cca74cbbcb312bd10d8d3e60a65,1,784,intentional attack,vandalism,RFC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
ff105c73fe61f60cf3d1e900fa1680bbf2c3d86e93a270eebc320b5cd5d0fc1e,1,795,intentional attack,vandalism,RFC,false,true,true,false,true,true,false,true,false,false,false,true,false,false,0,0,0,1
da84f6fa69e8240fa512878fa4dca36af6487e7bdf7b4269f37ea67cfba4d984,1,788,intentional attack,vandalism,RFC,false,true,true,false,true,true,false,true,false,false,false,true,false,false,0,0,0,1
628c9988a1666560bee919ef1822728df53304e8c7e53217f503e4256a64c1cb,1,779,intentional attack,vandalism,RFC,false,true,true,false,true,true,false,true,false,false,false,true,false,false,0,0,0,1
7a8c8e68fefb62a98803bf13857b351f7231441057c2759305b8eb005d9e122f,1,794,intentional attack,vandalism,RFC,false,true,true,false,true,true,false,true,false,false,false,true,false,false,0,0,0,1
7193f402d19a1b060dfc3407ce71f429f5efe4e7ad9e65172948dcc618b8d94a,1,805,severe weather,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
99f883d6262509c4cfcfb0ccf0b52e5d77e9b636f9cf2e00e0e63dcbb2b225a7,1,777,severe weather,__MISSING__,RFC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
6138847d866ef72d5542106c134cfece7324a60ea70954798a2e90c4823bbe10,1,791,intentional attack,vandalism,RFC,false,true,true,false,true,true,false,true,false,false,false,true,false,false,0,0,0,1
7cb3a5e44355ce06d9a006b609211690b9326e3b3aec949e8fbece6e9939b7ea,1,797,severe weather,thunderstorm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
1f051a61a78f16d9f7b330998799c603e58e8912f759218fa0bd7f58b5aa7f6a,1,780,severe weather,thunderstorm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
3b2286895592de39d80255b566326c448d9afeb67f5a9504f8ebfbee959b1210,1,804,severe weather,hurricanes,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
a692782479380d55e699074f7a8d6c059043287e922c5b45d93e2957f1222e46,1,799,severe weather,hurricanes,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
a4156a9f9f2514e8c495921becd955ee47dd5b047ba6385b3e7658b550468b65,1,793,severe weather,hurricanes,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
da6a067e3d1bf147cc6626e269d3f1b72c59c2e3f546a0deb4daf8a0236934a4,1,776,intentional attack,vandalism,RFC,false,false,false,false,false,false,false,true,false,false,false,false,false,false,0,0,0,0
1b0d2da8bcbcfc1fdaec825e9d1fcc71ecb62583a0f406e4cc83da2c503001dd,1,792,intentional attack,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
3abffe3469e2ac1d0fdf425ac72dcc1ad7c8dc0d6003986af6f7dd4bb9434bc3,1,798,intentional attack,__MISSING__,RFC,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0
6dc89986a0ebcc60f5fffe122ebb762a3da7446f98cd343b50aa17dddd065be9,1,786,severe weather,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
b94f37603fcfc4972b0b7077490c2a7c68f523c917ee944ce933259eafdb01d4,1,773,system operability disruption,__MISSING__,RFC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
9c109db3b07202ee860e9f27d9b866d5479d08f7afa82f43f8a3e532f9c99642,1,781,severe weather,__MISSING__,NPCC,false,false,false,false,false,true,true,false,false,false,false,false,false,false,0,0,0,0
f6f39ded8aa20af78866ded7ee34310e80b3d8059024034c6bb9633c590e870f,1,787,severe weather,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
ae178503a98b606605ae8e9cdd17959dec54159a495bf98d2562a3c1d82c8b18,1,772,intentional attack,vandalism,RFC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
37785d85ad2904bb9352af05d5bfbe19d15a13ae6ce5db4d6dc097f47bc3a00f,1,1360,system operability disruption,transmission interruption,WECC,false,true,true,false,true,true,true,true,false,false,false,true,false,false,0,0,0,1
ef97b36cd0acd6a2bf603bade3c3acd7a8e65b143f84236d77c3ca3e6dfa7352,1,1358,intentional attack,vandalism,WECC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
81247abc3804b734c3a24f7cd892f42b7d2b1cc98cce1ab981581bb82ff76432,1,1363,intentional attack,__MISSING__,WECC,false,true,true,true,true,true,false,false,true,true,false,true,false,true,1,1,0,1
c4ef65ee0a3867e83568afb628b6559fb5ef6b3292d90d3dc02eb5300b0a8e13,1,1364,intentional attack,vandalism,WECC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
b09902588b3c6b9593cea97e4fea753d16e59c7fe993ea12b961e0bf47eefd0d,1,1362,intentional attack,vandalism,WECC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
b2ff67758b2ff31a17eebb4b50974fa1f43cfcc1b9b802464913e1a9671eb405,1,1359,intentional attack,vandalism,WECC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
67ca4d5597cf7bfcf2c3333ea55e3e5824c5566cb1a1270ee81d444a7d4caa13,1,1361,intentional attack,vandalism,WECC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
06a149ede6b1daa716118fbccaeb0b5b4d58223a1522f590c115692798d302a5,1,1365,fuel supply emergency,__MISSING__,SPP,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
a2a54db0ab2a77fd82c650c6bd932437d20f1204bc049261935664764c90d088,1,1485,intentional attack,vandalism,WECC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
27a996f0de1a17f39b725c9567ca28eda339f57dee572f7d118526202182e9b0,1,1488,intentional attack,vandalism,WECC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
6d73b261ee04751172831b2cf5bbce3ae6cdf8be65a50cd83deba31b4b67dcfa,1,1491,intentional attack,vandalism,WECC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
f94549eb74d75e4a70e12954ff174ec354683da0ab157aa03712ff387d5fafc6,1,1489,intentional attack,__MISSING__,WECC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
1b1999da53b74ab105cd88127a69396a02bac879b55f8745230e2533da2477d2,1,1486,intentional attack,vandalism,WECC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
5a6284a8bd93f368bdba1da060564716d9a3a81e9145b2c87ac4e72df0e5e4b6,1,1487,intentional attack,sabotage,WECC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
32b4cab7d228992df58c938247d5f0e64cd15c01b4f2fcead2f79e9b5a0f635d,1,1490,intentional attack,sabotage,WECC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
a947af041df8caf237b99f90612f089cd4b321a67f9d3dfb41e9f14e7d828f8c,1,924,system operability disruption,__MISSING__,NPCC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
22019f6ad17f78b21a56860346ef0a4265b4e39a7e6cc653beb2c480adf9359b,1,925,equipment failure,feeder shutdown,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
a0ee2ba84e4ae1892ce7788750f56eecb8ada3659069f29a92b640ed9bb0bd23,1,920,severe weather,storm,NPCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
197ec4b530517a3722166768238175fc807f2b5975140ec46e3fedffcac33ee1,1,966,system operability disruption,__MISSING__,NPCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
f926224bdf26bf06de90698f20b14767c2e88c787677aa6386137bb6d189e4bb,1,951,system operability disruption,__MISSING__,NPCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
1f2a29d113472791f5b04f7c5c3592cc2e7e8c470722710f3788ab48a97498ae,1,968,severe weather,heavy wind,NPCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
2ba3ddefe8966a12f7bb19ef49f85aba37c5761a69c821424935da22281e4c33,1,969,public appeal,__MISSING__,NPCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
411b5d822cb3bbf8e23e6eccee39cd7601dd582b55c6178433c2da21c7f56e54,1,934,public appeal,__MISSING__,NPCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
07b522c34d4d0eb090c38251758f38ee29c5b14116f4bd0b80056efad55be6b3,1,987,public appeal,__MISSING__,NPCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
862888aef07c12663f7b374186cfcd4c03c4a9b4c735809b2810bf5b530713f3,1,971,severe weather,thunderstorm,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
8f6c752e9a9f8f399b131c3c0296875f6813c2099f4dcc4b0aeee9c3a4bd9e7b,1,963,severe weather,__MISSING__,NPCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
4d4dc35658501eaf385363a69092babc3af5fce498a1c62e7e2460363929609b,1,988,severe weather,__MISSING__,NPCC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
bb1aa33d94ced72d66e994667bd3101d1094f74ae807564373463b701b1ebb35,1,981,severe weather,winter storm,NPCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
d7872080c2a8c944211fcc67ed23fc74ea43fee4ad7f8246bc2a84198b3ed09b,1,978,severe weather,winter storm,NPCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
11efe5cc772259c506f4f203bb36eebb91cd7b548380372aaf7bf90a09242576,1,957,severe weather,thunderstorm,NPCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
5cb6469cfc8b54bf5b64e7e50b3e32048959b55943c0fd448234559f637a575c,1,989,system operability disruption,__MISSING__,NPCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
bf7fb60cf21635d36b9f100b237bea52ccc7b4ded8461db437a7e560f8448b0c,1,930,severe weather,storm,NPCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
afcb0d352ef59b567ca63a45a55852c98540c2278469f2b36fe36330154528f1,1,946,severe weather,heavy wind,NPCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
6235b3d31aa80dfe2852c423b64182f8b9996d008b396cde3ad06de9e63cd32c,1,949,severe weather,storm,NPCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
c7e3076462e166e00ea240fc149ae318aca1dd8fcc1583a54552d6f49a894445,1,976,system operability disruption,uncontrolled loss,NPCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
c6524f69909d45e723442324631948156a3197e11293db64836fafd711423362,1,944,severe weather,winter storm,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
6681e46e17e2632ebbd9f3d73944336d997c708448e29da99da371cc1962e7b0,1,937,severe weather,winter storm,NPCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
d957e391d0f6b57bd66127c5db92c8cd0a763bb0ecade247fd2cc0ec6b8eb317,1,964,severe weather,winter storm,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
d67995c03b2a07dfd3f205b58d081b40f3ad6ccdc81d0fb87c777123d87aac09,1,961,severe weather,winter storm,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
7f979dc32cc9beb0950e0cd6114c950f2d8f77738d586ecd748e6e172af7ca9e,1,959,severe weather,wind/rain,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
749a6957134f2b197c0ff174719b22ccc15c151fcb2c9205e8e2396f1ab8bce8,1,943,severe weather,wind/rain,NPCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
c0fd86566f45e17c6f5de9397c91c9dde96486617fbb2709c1da0071bde23b57,1,967,system operability disruption,__MISSING__,NPCC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
b1568c6fbed7c144c6f83ba1752e9798dfdfec27e8dc60f441656fad76b474e8,1,936,fuel supply emergency,__MISSING__,NPCC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
089e7ce3e08e6b084477ec34f9174b67d31a90b707b49287a59281081e7df985,1,980,fuel supply emergency,__MISSING__,RFC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
f4453cb931f9cecaf835c285224a67fcbfbd1ddac02c1aaf0463e3a23dc40d35,1,952,equipment failure,generator trip,NPCC,false,true,true,false,true,true,false,true,false,false,false,true,false,false,0,0,0,1
d762a0b773151311aca2e800c3d6c4296c10e23f400bd2ed52b3204ffc29f5b9,1,947,fuel supply emergency,coal,NPCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
