redispatch_fraction_pmax,state,kind,element_index,response_mode,branch_rating,evaluated,converged,secure,status,max_voltage_violation_pu,min_voltage_pu,max_branch_loading_fraction,max_loaded_branch_index,max_active_power_violation_mw,max_reactive_power_violation_mvar,max_target_deviation_mw,max_reference_redispatch_mw,total_up_redispatch_mw,total_down_redispatch_mw,ac_losses_mw,minimum_deviation_solved,economic_seed_used,dc_max_balance_residual_mw,remedial_action,remedial_parameter_status,post_remediation_secure,post_remediation_status,post_remediation_min_voltage_pu,post_remediation_max_loading_fraction
0.1,branch_7_sustained,branch,7,bounded,rate_a,True,True,True,secure,0.0,0.9934294801932224,0.9923378377270947,9,0.0,0.0,1.0253786554076498,39.999971134789234,159.21388724391653,152.16804753201865,40.3341863997307,True,True,6.252776074688882e-13,,,True,secure,0.9934294801932224,0.9923378377270947
0.1,branch_8_immediate,branch,8,fixed,rate_c,True,True,True,secure,0.0,1.0050323905531475,0.8624121408078383,9,0.0,0.0,0.016766004845056415,0.016766004845056415,0.5199709992107211,0.0,33.808317687043655,True,True,1.1119993814645568e-12,,,True,secure,1.0050323905531475,0.8624121408078383
0.1,branch_8_sustained,branch,8,bounded,rate_a,True,True,True,secure,0.0,1.003899697784431,0.9990047575000286,9,0.0,0.0,1.0253725018408772,39.99998879801785,158.9300072806195,152.5778284794358,39.640525489016454,True,True,6.252776074688882e-13,,,True,secure,1.003899697784431,0.9990047575000286
0.1,branch_9_immediate,branch,9,fixed,rate_c,True,False,False,not_converged_or_infeasible,,,,,,,,,,,,False,False,1.4495071809506044e-12,"{""shunt_injections_mvar"": {""6"": 140.0}}",benchmark_candidates_not_installed,True,secure,0.9665084750752921,0.6718973576654282
0.1,branch_9_sustained,branch,9,bounded,rate_a,True,False,False,not_converged_or_infeasible,,,,,,,,,,,,False,False,2.2737367544323206e-12,"{""shunt_injections_mvar"": {""6"": 140.0}}",benchmark_candidates_not_installed,True,secure,0.9665083775692594,0.8446709890117055
0.1,branch_11_immediate,branch,11,fixed,rate_c,True,True,True,secure,0.0,1.0099218076254302,0.8307590322234991,9,0.0,0.0,0.033176645993734155,0.033176645993734155,1.0069938820187483,0.0,34.29534056985176,True,True,1.3073986337985843e-12,,,True,secure,1.0099218076254302,0.8307590322234991
0.1,branch_11_sustained,branch,11,bounded,rate_a,True,True,True,secure,0.0,1.001750766708227,0.9497812244942115,9,0.0,0.0,1.0253699468928517,39.999996268302425,149.51436554100937,141.8020619765932,41.000650252249216,True,True,1.4210854715202004e-12,,,True,secure,1.001750766708227,0.9497812244942115
0.1,branch_12_immediate,branch,12,fixed,rate_c,True,True,True,secure,0.0,0.9986535659074276,0.8531145241449606,9,0.0,0.0,0.036440946962557064,0.03644094696254285,1.1054122466801983,0.0,34.393758934513244,True,True,3.0127011996228248e-12,,,True,secure,0.9986535659074276,0.8531145241449606
0.1,branch_12_sustained,branch,12,bounded,rate_a,True,True,True,secure,0.0,0.9858763676911951,0.9862851467500786,9,0.0,0.0,1.0253763027711216,39.9999794224226,159.47408068665814,151.6686091011734,41.09381827331754,True,True,3.552713678800501e-12,,,True,secure,0.9858763676911951,0.9862851467500786
0.1,branch_13_immediate,branch,13,fixed,rate_c,True,True,True,secure,0.0,1.0006484733946828,0.8524555786485573,9,0.0,0.0,0.03375486264587835,0.03375486264586414,1.0467145106806028,0.0,34.33506119851336,True,True,1.2505552149377763e-12,,,True,secure,1.0006484733946828,0.8524555786485573
0.1,branch_13_sustained,branch,13,bounded,rate_a,True,True,True,secure,0.0,0.9996386891685841,0.9823240794889002,9,0.0,0.0,1.0253729353453593,39.99998849823447,149.20832861304385,142.25944168598386,40.23723361489283,True,True,1.6484591469634324e-12,,,True,secure,0.9996386891685841,0.9823240794889002
0.1,branch_14_immediate,branch,14,fixed,rate_c,True,True,True,secure,0.0,0.9995945955189726,0.8605731023735337,9,0.0,0.0,0.07719985203378599,0.07719985203377178,2.3945802785028394,0.0,35.6829269663358,True,True,4.035882739117369e-12,,,True,secure,0.9995945955189726,0.8605731023735337
0.1,branch_14_sustained,branch,14,bounded,rate_a,True,True,True,secure,0.0,0.9994415228237086,0.9915204342961172,9,0.0,0.0,1.0253792283439793,39.999971747975735,159.64359130275594,151.5201287770717,41.411809213517245,True,True,4.348521542851813e-12,,,True,secure,0.9994415228237086,0.9915204342961172
0.1,branch_15_immediate,branch,15,fixed,rate_c,True,True,True,secure,0.0,1.0141454614585734,0.8048091797721565,9,0.0,0.0,0.09678481787665305,0.09678481787663884,2.9929331802215886,0.0,36.2812798680543,True,True,1.5916157281026244e-12,,,True,secure,1.0141454614585734,0.8048091797721565
0.1,branch_15_sustained,branch,15,bounded,rate_a,True,True,True,secure,0.0,1.0098879259564333,0.9182214316454583,9,0.0,0.0,1.0253704725134014,39.99999511945737,160.18993268668248,150.70056970292737,42.77770967158813,True,True,5.9117155615240335e-12,,,True,secure,1.0098879259564333,0.9182214316454583
0.1,branch_16_immediate,branch,16,fixed,rate_c,True,True,True,secure,0.0,1.0130854941161271,0.8088943752520321,9,0.0,0.0,0.17180053917837768,0.17180053917837768,5.312466306620076,0.0,38.60081299445301,True,True,2.3590018827235326e-12,,,True,secure,1.0130854941161271,0.8088943752520321
0.1,branch_16_sustained,branch,16,bounded,rate_a,True,True,True,secure,0.0,1.00925967252241,0.9256808561229107,9,0.0,0.0,1.0253700512658384,39.99999641712111,161.0523513201408,149.46671147441248,44.87398653356104,True,True,9.094947017729282e-13,,,True,secure,1.00925967252241,0.9256808561229107
0.1,branch_17_immediate,branch,17,fixed,rate_c,True,True,True,secure,0.0,1.0130296668778738,0.8236835546638601,9,0.0,0.0,0.16978313750652774,0.16978313750651353,5.264791301790016,0.0,38.55313798962288,True,True,1.3073986337985843e-12,,,True,secure,1.0130296668778738,0.8236835546638601
0.1,branch_17_sustained,branch,17,bounded,rate_a,True,True,True,secure,0.0,1.010191751221277,0.9486410679396347,9,0.0,0.0,1.0253701801658508,39.99999611028545,150.69578273184615,140.49741098534525,43.48671843433385,True,True,1.0231815394945443e-12,,,True,secure,1.010191751221277,0.9486410679396347
0.1,branch_18_immediate,branch,18,fixed,rate_c,True,True,True,secure,0.0,1.011560508548135,0.8278739639911596,9,0.0,0.0,0.01705626788803727,0.017056267888023058,0.528296593182398,0.0,33.81664328101533,True,True,1.2505552149377763e-12,,,True,secure,1.011560508548135,0.8278739639911596
0.1,branch_18_sustained,branch,18,bounded,rate_a,True,True,True,secure,0.0,1.005767239679543,0.9496404255452935,9,0.0,0.0,1.02536945862866,39.99999738951897,159.33408500964453,151.91801001200182,40.70442168547561,True,True,6.252776074688882e-13,,,True,secure,1.005767239679543,0.9496404255452935
0.1,branch_19_immediate,branch,19,fixed,rate_c,True,True,True,secure,0.0,1.0093669999994026,0.8218913692193568,9,0.0,0.0,0.11707454599408607,0.11707454599407185,3.628152905392298,0.0,36.916499593225126,True,True,1.7621459846850485e-12,,,True,secure,1.0093669999994026,0.8218913692193568
0.1,branch_19_sustained,branch,19,bounded,rate_a,True,True,True,secure,0.0,1.0067335054038027,0.9454325086399425,9,0.0,0.0,1.025370482039392,39.99999503159847,159.99456886957984,151.02658346145967,42.256332095952985,True,True,3.410605131648481e-13,,,True,secure,1.0067335054038027,0.9454325086399425
0.1,branch_20_immediate,branch,20,fixed,rate_c,True,True,True,secure,0.0,1.0092515479996005,0.829941018226995,9,0.0,0.0,0.1955625044393372,0.195562504439323,6.033243455942611,0.0,39.321590143775666,True,True,1.2363443602225743e-12,,,True,secure,1.0092515479996005,0.829941018226995
0.1,branch_20_sustained,branch,20,bounded,rate_a,True,True,True,secure,0.0,1.004837036296614,0.9560094859458999,9,0.0,0.0,1.025370378825528,39.99999589570734,161.77671595018458,148.3685296566656,46.69653298135199,True,True,3.524291969370097e-12,,,True,secure,1.004837036296614,0.9560094859458999
0.1,branch_21_immediate,branch,21,fixed,rate_c,True,True,True,secure,0.0,1.011115074426749,0.8314582990089404,9,0.0,0.0,0.06742360340476239,0.06742360340474818,2.0919211200189176,0.0,35.38026780785185,True,True,1.8829382497642655e-12,,,True,secure,1.011115074426749,0.8314582990089404
0.1,branch_21_sustained,branch,21,bounded,rate_a,True,True,True,secure,0.0,1.007170086682411,0.9558095153555651,9,0.0,0.0,1.0253699846361997,39.999996298754695,160.07694970105027,150.84464417558542,42.52065221329758,True,True,5.115907697472721e-13,,,True,secure,1.007170086682411,0.9558095153555651
0.1,branch_22_immediate,branch,22,fixed,rate_c,True,True,True,secure,0.0,1.0012507391692844,0.8175828909348776,9,0.0,0.0,0.4322910452324038,0.4322910452323896,13.107393029484587,0.0,46.39573971731761,True,True,1.4779288903810084e-12,,,True,secure,1.0012507391692844,0.8175828909348776
0.1,branch_22_sustained,branch,22,bounded,rate_a,True,True,True,secure,0.0,0.9939004236652309,0.9333871001533957,9,0.0,0.0,1.4838344237811185,39.99999430046881,155.56302167877016,133.33692075776324,55.51444760883987,True,True,1.4779288903810084e-12,,,True,secure,0.9939004236652309,0.9333871001533957
0.1,branch_23_immediate,branch,23,fixed,rate_c,True,True,True,secure,0.0,1.0092497505968436,0.8374571855852838,9,0.0,0.0,0.0012553581737364539,0.001255358173722243,0.03911517580293156,0.0,33.32746186363602,True,True,6.0396132539608516e-12,,,True,secure,1.0092497505968436,0.8374571855852838
0.1,branch_23_sustained,branch,23,bounded,rate_a,True,True,True,secure,0.0,1.0055234108945283,0.9629692537407909,9,0.0,0.0,1.0253782877514084,39.999973124203166,160.29342779172595,154.6647181306689,38.91705634889013,True,True,1.7905676941154525e-12,,,True,secure,1.0055234108945283,0.9629692537407909
0.1,branch_24_immediate,branch,24,fixed,rate_c,True,True,True,secure,0.0,1.00967052071162,0.8386326761998519,9,0.0,0.0,0.08079183927267763,0.08079183927266342,2.5144830681913763,0.0,35.80282975602404,True,True,1.4210854715202004e-12,,,True,secure,1.00967052071162,0.8386326761998519
0.1,branch_24_sustained,branch,24,bounded,rate_a,True,True,True,secure,0.0,1.006160926757948,0.9651807052120913,9,0.0,0.0,1.0253698366942956,39.99999661109905,160.02046472830614,150.98428298888888,42.32452842725024,True,True,1.8758328224066645e-12,,,True,secure,1.006160926757948,0.9651807052120913
0.1,branch_25_immediate,branch,25,fixed,rate_c,True,True,True,secure,0.0,1.00967052071162,0.8386326761998519,9,0.0,0.0,0.08079183927267763,0.08079183927266342,2.5144830681913763,0.0,35.80282975602404,True,True,1.4210854715202004e-12,,,True,secure,1.00967052071162,0.8386326761998519
0.1,branch_25_sustained,branch,25,bounded,rate_a,True,True,True,secure,0.0,1.0061609267579483,0.9651807052120941,9,0.0,0.0,1.0253698366942956,39.99999661109905,160.0204647283057,150.98428298888945,42.324528427249334,True,True,1.8758328224066645e-12,,,True,secure,1.0061609267579483,0.9651807052120941
0.1,branch_26_immediate,branch,26,fixed,rate_c,True,False,False,not_converged_or_infeasible,,,,,,,,,,,,False,False,2.1032064978498966e-12,"{""corrective_open_branch_indices"": [6]}",benchmark_candidates_not_installed,True,secure,0.9500000440636978,0.8669084373678244
0.1,branch_26_sustained,branch,26,bounded,rate_a,True,False,False,not_converged_or_infeasible,,,,,,,,,,,,False,False,1.9610979506978765e-12,"{""corrective_open_branch_indices"": [6]}",benchmark_candidates_not_installed,True,secure,0.9503771020462197,0.9992851113611709
0.1,branch_27_immediate,branch,27,fixed,rate_c,True,True,True,secure,0.0,1.0075528512434742,0.8357731996717281,9,0.0,0.0,0.15203835260427923,0.15203835260426501,4.704630235367826,0.0,37.992976923200786,True,True,1.1652900866465643e-12,,,True,secure,1.0075528512434742,0.8357731996717281
0.1,branch_27_sustained,branch,27,bounded,rate_a,True,True,True,secure,0.0,1.0079654042586965,0.9651987919966584,9,0.0,0.0,1.0472664791442128,39.14709704454094,147.7680554522217,141.00759602291834,40.04880611713634,True,True,2.7569058147491887e-12,,,True,secure,1.0079654042586965,0.9651987919966584
0.1,branch_28_immediate,branch,28,fixed,rate_c,True,True,True,secure,0.0,1.0115227600284815,0.8379977310372424,9,0.0,0.0,0.001959685640130715,0.001959685640116504,0.061066720510777994,0.0,33.34941340834348,True,True,8.526512829121202e-13,,,True,secure,1.0115227600284815,0.8379977310372424
0.1,branch_28_sustained,branch,28,bounded,rate_a,True,True,True,secure,0.0,1.0098301205678855,0.9640542820774475,9,0.0,0.0,1.0253686833938218,39.99999941562595,158.6861831690549,152.90486143345925,39.06966842342854,True,True,2.0179413695586845e-12,,,True,secure,1.0098301205678855,0.9640542820774475
0.1,branch_29_immediate,branch,29,fixed,rate_c,True,True,True,secure,0.0,1.0108683527088793,0.8373186278745368,9,0.0,0.0,0.02220377669216589,0.022203776692151678,0.691080029441407,0.0,33.97942671727424,True,True,6.252776074688882e-13,,,True,secure,1.0108683527088793,0.8373186278745368
0.1,branch_29_sustained,branch,29,bounded,rate_a,True,True,True,secure,0.0,1.0101605689621138,0.9689726582886861,9,0.0,0.0,1.0472657291694816,39.32823564072686,151.65726700615804,148.90325163600772,36.042362057983155,True,True,4.547473508864641e-13,,,True,secure,1.0101605689621138,0.9689726582886861
0.1,branch_30_immediate,branch,30,fixed,rate_c,True,True,True,secure,0.0,1.0116546606061787,0.8373500274173534,9,0.0,0.0,0.10908032913980037,0.10908032913978616,3.384462573543729,0.0,36.67280926137664,True,True,1.9326762412674725e-12,,,True,secure,1.0116546606061787,0.8373500274173534
0.1,branch_30_sustained,branch,30,bounded,rate_a,True,True,True,secure,0.0,1.0086111853163953,0.9629780583832013,9,0.0,0.0,1.0253773558450803,39.99997913029006,150.40991394696812,140.80354899660063,42.89471163820053,True,True,2.0463630789890885e-12,,,True,secure,1.0086111853163953,0.9629780583832013
0.1,branch_31_immediate,branch,31,fixed,rate_c,True,True,True,secure,0.0,1.0122180172032504,0.8379640027978192,9,0.0,0.0,0.005856049094631999,0.005856049094617788,0.18244998461369866,0.0,33.47079667244634,True,True,6.764366844436154e-12,,,True,secure,1.0122180172032504,0.8379640027978192
0.1,branch_31_sustained,branch,31,bounded,rate_a,True,True,True,secure,0.0,1.0089945334524761,0.9641085166207687,9,0.0,0.0,1.025379091024348,39.999969300654925,158.72052995401413,152.86378103443045,39.14509560741635,True,True,3.979039320256561e-13,,,True,secure,1.0089945334524761,0.9641085166207687
0.1,branch_32_immediate,branch,32,fixed,rate_c,True,True,True,secure,0.0,1.0122180172032504,0.8379640027978192,9,0.0,0.0,0.005856049094631999,0.005856049094617788,0.18244998461369866,0.0,33.47079667244634,True,True,2.0037305148434825e-12,,,True,secure,1.0122180172032504,0.8379640027978192
0.1,branch_32_sustained,branch,32,bounded,rate_a,True,True,True,secure,0.0,1.0089945334524761,0.9641085166207687,9,0.0,0.0,1.025379091024348,39.999969300654925,158.72052995401413,152.86378103443045,39.14509560741635,True,True,3.979039320256561e-13,,,True,secure,1.0089945334524761,0.9641085166207687
0.1,branch_33_immediate,branch,33,fixed,rate_c,True,True,True,secure,0.0,1.0125265664981267,0.8386086904184933,9,0.0,0.0,0.022863439609409397,0.022863439609395186,0.7132403740706295,0.0,34.00158706190359,True,True,2.0179413695586845e-12,,,True,secure,1.0125265664981267,0.8386086904184933
0.1,branch_33_sustained,branch,33,bounded,rate_a,True,True,True,secure,0.0,1.009300334732897,0.9648190807647214,9,0.0,0.0,1.0253785546547078,39.99997106483977,158.89118474148754,152.626992763192,39.552538666128385,True,True,7.958078640513122e-13,,,True,secure,1.009300334732897,0.9648190807647214
0.1,branch_34_immediate,branch,34,fixed,rate_c,True,True,True,secure,0.0,1.0125265664981267,0.8386086904184933,9,0.0,0.0,0.022863439609409397,0.022863439609395186,0.7132403740706295,0.0,34.00158706190359,True,True,2.0179413695586845e-12,,,True,secure,1.0125265664981267,0.8386086904184933
0.1,branch_34_sustained,branch,34,bounded,rate_a,True,True,True,secure,0.0,1.00933252439274,0.9646584635395467,9,0.0,0.0,1.0253697210997927,39.999996709616084,148.89055194815543,142.66636201285132,39.51253662313684,True,True,7.958078640513122e-13,,,True,secure,1.00933252439274,0.9646584635395467
0.1,branch_35_immediate,branch,35,fixed,rate_c,True,True,True,secure,0.0,1.0122113515986586,0.8383631402964917,9,0.0,0.0,0.03785333625938847,0.03785333625937426,1.180934040197028,0.0,34.469280728029844,True,True,2.2737367544323206e-12,,,True,secure,1.0122113515986586,0.8383631402964917
0.1,branch_35_sustained,branch,35,bounded,rate_a,True,True,True,secure,0.0,1.0093141562780275,0.9647158294399449,9,0.0,0.0,1.0253796144856437,39.99996721315466,159.07713283654684,152.3563738282444,40.00910569613552,True,True,1.0231815394945443e-12,,,True,secure,1.0093141562780275,0.9647158294399449
0.1,branch_36_immediate,branch,36,fixed,rate_c,True,True,True,secure,0.0,1.0122113515986586,0.8383631402964917,9,0.0,0.0,0.03785333625938847,0.03785333625937426,1.180934040197028,0.0,34.469280728029844,True,True,2.2737367544323206e-12,,,True,secure,1.0122113515986586,0.8383631402964917
0.1,branch_36_sustained,branch,36,bounded,rate_a,True,True,True,secure,0.0,1.0093141562780272,0.9647158294399459,9,0.0,0.0,1.0253796144856437,39.99996721315466,159.07713283654624,152.3563738282451,40.00910569613416,True,True,1.0231815394945443e-12,,,True,secure,1.0093141562780272,0.9647158294399459
0.1,branch_37_immediate,branch,37,fixed,rate_c,True,True,True,secure,0.0,1.0127906021932944,0.8384090573526476,9,0.0,0.0,0.16591170228902286,0.16591170228900864,5.134840050972862,0.0,38.423186738805725,True,True,4.177991286269389e-12,,,True,secure,1.0127906021932944,0.8384090573526476
0.1,branch_37_sustained,branch,37,bounded,rate_a,True,True,True,secure,0.0,1.009497726250365,0.9642188795420653,9,0.0,0.0,1.0253721365391186,39.999991641537974,160.98133000622428,149.57705754863593,44.692619145421304,True,True,2.2737367544323206e-12,,,True,secure,1.009497726250365,0.9642188795420653
0.1,generator_0_sustained,generator,0,bounded,rate_a,True,True,True,secure,0.0,1.0085658032990445,0.9726091673423162,9,0.0,0.0,1.0253781293833981,39.999975342161974,165.69789780621562,142.05928904995477,39.8606078643179,True,True,1.1937117960769683e-12,,,True,secure,1.0085658032990445,0.9726091673423162
